#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.3.0 (2015-12-10 13:42:25)
# Sub_Ave_RNaseE_Sample_0036_1252-Ave_RNaseE_Buffer_0035_744
# sub-data
# B                                                 LIST
#####################################################################################################
q(A-1)              I(q)Sub_1253_Ave_RNaseE_Sample_0036_1252          Sig(q)Sub_1253_Ave_RNaseE_Sample_0036_1252        
0.51209037341       0.000203805528809                                 1.78739834212e-05                                 
0.512655707241      0.000192437201123                                 1.80091719871e-05                                 
0.513221031069      0.000150223138763                                 1.80905596325e-05                                 
0.513786344886      0.00015089557963                                  1.81635871524e-05                                 
0.51435164868       0.000170985111201                                 1.83038662523e-05                                 
0.514916942439      0.0001781369955                                   1.83486211435e-05                                 
0.515482226155      0.000165855202929                                 1.85151663848e-05                                 
0.516047499815      0.000185744408576                                 1.85372224027e-05                                 
0.516612763409      0.00018701975904                                  1.85706726919e-05                                 
0.517178016926      0.000166812310579                                 1.86925486099e-05                                 
0.517743260356      0.000192897740915                                 1.8742913291e-05                                  
0.518308493688      0.000190768272875                                 1.88742569232e-05                                 
0.51887371691       0.00019789517764                                  1.89520868141e-05                                 
0.519438930013      0.000221877276108                                 1.90644867719e-05                                 
0.520004132986      0.000198395096605                                 1.91797389635e-05                                 
0.520569325817      0.000165724051243                                 1.92375529377e-05                                 
0.521134508496      0.00017978355629                                  1.93753559139e-05                                 
0.521699681013      0.000172190270497                                 1.94309418098e-05                                 
0.522264843356      0.000190561915927                                 1.95641942476e-05                                 
0.522829995516      0.00020953385829                                  1.96856313875e-05                                 
0.52339513748       0.000196858061737                                 1.97241289597e-05                                 
0.523960269239      0.000183371057687                                 1.98659721806e-05                                 
0.524525390781      0.000177630135932                                 1.99447867686e-05                                 
0.525090502097      0.000200118890035                                 2.006019138e-05                                   
0.525655603175      0.000207444912356                                 2.01906679992e-05                                 
0.526220694004      0.000202415497854                                 2.02276172688e-05                                 
0.526785774574      0.000199819984789                                 2.03666671948e-05                                 
0.527350844875      0.000202609911085                                 2.04601064012e-05                                 
0.527915904894      0.00018281548551                                  2.05716200673e-05                                 
0.528480954622      0.000176475209184                                 2.06711587939e-05                                 
0.529045994049      0.000167396368714                                 2.07519149233e-05                                 
0.529611023162      0.0001839761357                                   2.08998962235e-05                                 
0.530176041952      0.000156198869522                                 2.09792810777e-05                                 
0.530741050407      0.000176343383274                                 2.10789213715e-05                                 
0.531306048518      0.000174784114468                                 2.12099283343e-05                                 
0.531871036273      0.000160998671451                                 2.13207353701e-05                                 
0.532436013662      0.000171653580791                                 2.14464521211e-05                                 
0.533000980673      0.000177014694824                                 2.15376342682e-05                                 
0.533565937297      0.000205129161077                                 2.16206454117e-05                                 
0.534130883523      0.000196602585695                                 2.17764758307e-05                                 
0.534695819339      0.000181716114873                                 2.18899979465e-05                                 
0.535260744735      0.000156059089268                                 2.19910241492e-05                                 
0.535825659701      0.000165358578357                                 2.20829187945e-05                                 
0.536390564225      0.000190251428086                                 2.22355771631e-05                                 
0.536955458297      0.000169484743741                                 2.23665955598e-05                                 
0.537520341907      0.000183058228186                                 2.24937072593e-05                                 
0.538085215043      0.000200702728097                                 2.25795166317e-05                                 
0.538650077695      0.000210683877267                                 2.27091939314e-05                                 
0.539214929853      0.0001772509792                                   2.27890990932e-05                                 
0.539779771504      0.000200395904085                                 2.27903399877e-05                                 
0.54034460264       0.000211861054792                                 2.2754868144e-05                                  
0.540909423249      0.000194757260483                                 2.2785258006e-05                                  
0.54147423332       0.000203583260344                                 2.27916589502e-05                                 
0.542039032842      0.000194247191527                                 2.28255857798e-05                                 
0.542603821806      0.000178033550001                                 2.27481522524e-05                                 
0.5431686002        0.000188149434074                                 2.26989013712e-05                                 
0.543733368014      0.000223784656951                                 2.27805822858e-05                                 
0.544298125237      0.000219358108727                                 2.27685466606e-05                                 
0.544862871858      0.000204906854682                                 2.27946528799e-05                                 
0.545427607866      0.000185343212135                                 2.27822614817e-05                                 
0.545992333252      0.000169799887187                                 2.276581475e-05                                   
0.546557048004      0.000183506930378                                 2.28329639591e-05                                 
0.547121752111      0.000220804220889                                 2.28538774671e-05                                 
0.547686445563      0.000221170265292                                 2.28013581125e-05                                 
0.548251128349      0.000204380230325                                 2.28843642689e-05                                 
0.548815800459      0.000220544888678                                 2.29936597989e-05                                 
0.549380461882      0.00021068466522                                  2.31257014037e-05                                 
0.549945112607      0.00018302464119                                  2.32010758592e-05                                 
0.550509752623      0.000161554719369                                 2.33076365787e-05                                 
0.55107438192       0.000181388927134                                 2.34765015363e-05                                 
0.551639000487      0.000168753104083                                 2.35810889001e-05                                 
0.552203608314      0.000163866096364                                 2.36950492122e-05                                 
0.552768205389      0.000181793519518                                 2.38099718372e-05                                 
0.553332791703      0.000212138824345                                 2.39547948526e-05                                 
0.553897367244      0.000197713887989                                 2.4123263674e-05                                  
0.554461932002      0.000184021992243                                 2.41698678266e-05                                 
0.555026485966      0.000196841720947                                 2.4314391677e-05                                  
0.555591029125      0.000184574695941                                 2.4444426406e-05                                  
0.556155561469      0.000199981731308                                 2.45548528027e-05                                 
0.556720082987      0.000190956344885                                 2.4734382547e-05                                  
0.557284593669      0.000176412423984                                 2.48525533948e-05                                 
0.557849093504      0.000185779449552                                 2.50114336308e-05                                 
0.558413582481      0.000179186258854                                 2.51512695193e-05                                 
0.558978060589      0.000174778940897                                 2.52979650917e-05                                 
0.559542527818      0.000180355750956                                 2.54328341537e-05                                 
0.560106984157      0.000144969315141                                 2.55387434079e-05                                 
0.560671429596      0.00013965631781                                  2.5690616665e-05                                  
0.561235864124      0.000169118221228                                 2.58366122645e-05                                 
0.56180028773       0.00021903391971                                  2.59941910259e-05                                 
0.562364700403      0.00022086764282                                  2.62248859138e-05                                 
0.562929102134      0.000233937976586                                 2.63290265812e-05                                 
0.563493492911      0.000189171288614                                 2.64830790224e-05                                 
0.564057872723      0.000172463176298                                 2.66522882821e-05                                 
0.564622241561      0.000158387052645                                 2.67798411809e-05                                 
0.565186599412      0.000163585287884                                 2.6995825553e-05                                  
0.565750946268      0.000192995426029                                 2.71365350942e-05                                 
0.566315282116      0.000147113859988                                 2.73190225419e-05                                 
0.566879606947      0.000144714334051                                 2.74766770688e-05                                 
0.56744392075       0.000167166412674                                 2.7624371574e-05                                  
0.568008223514      0.000165983910159                                 2.78378354788e-05                                 
0.568572515229      0.000184846517738                                 2.79980301844e-05                                 
0.569136795883      0.000174227148445                                 2.81888417224e-05                                 
0.569701065467      0.000162916345639                                 2.83757521689e-05                                 
0.570265323969      0.000189995863505                                 2.85495839071e-05                                 
0.570829571379      0.000214543261794                                 2.88015831962e-05                                 
0.571393807687      0.000224972471771                                 2.89973810678e-05                                 
0.571958032881      0.000193170887206                                 2.91520323398e-05                                 
0.572522246952      0.000200983959498                                 2.94101926303e-05                                 
0.573086449888      0.000208474954606                                 2.95991242615e-05                                 
0.573650641678      0.00016876917391                                  2.98261033775e-05                                 
0.574214822314      0.000149413052388                                 2.99960718867e-05                                 
0.574778991782      0.000140827546303                                 3.02197926759e-05                                 
0.575343150074      0.000149498325364                                 3.04939932426e-05                                 
0.575907297178      0.000157443750732                                 3.06263710564e-05                                 
0.576471433084      0.000152999676806                                 3.08993055479e-05                                 
0.57703555778       0.000145264096474                                 3.12881728738e-05                                 
0.577599671258      0.000127509948702                                 3.15371087175e-05                                 
0.578163773505      0.000150166905182                                 3.18484517546e-05                                 
0.578727864512      0.000201547078354                                 3.21475263058e-05                                 
0.579291944267      0.00013982239473                                  3.23934485988e-05                                 
0.57985601276       0.000111228523882                                 3.26583124971e-05                                 
0.580420069981      0.000109836693794                                 3.2877588436e-05                                  
0.580984115919      0.000154616778358                                 3.32556969727e-05                                 
0.581548150562      0.000152607884628                                 3.35025088653e-05                                 
0.582112173902      0.000161024120794                                 3.37761671296e-05                                 
0.582676185926      0.000206938320107                                 3.41609446451e-05                                 
0.583240186625      0.000187365139514                                 3.43917781274e-05                                 
0.583804175988      0.000201230453812                                 3.47784650021e-05                                 
0.584368154004      0.000213155025716                                 3.50790925782e-05                                 
0.584932120662      0.000227398498711                                 3.54194084086e-05                                 
0.585496075953      0.000229133969628                                 3.57898520327e-05                                 
0.586060019865      0.00020168074992                                  3.61127320372e-05                                 
0.586623952388      0.000199507810339                                 3.65239646453e-05                                 
0.587187873511      0.000169294248526                                 3.68618905973e-05                                 
0.587751783223      0.00016504518745                                  3.72278021301e-05                                 
0.588315681515      0.000181080848004                                 3.76891916081e-05                                 
0.588879568375      0.00024718242358                                  3.80283137898e-05                                 
0.589443443793      0.000233019011172                                 3.85040617258e-05                                 
0.590007307759      0.000194931185237                                 3.89171827191e-05                                 
0.590571160261      0.000194004560202                                 3.94187688567e-05                                 
0.591135001289      0.000205959351908                                 3.99512187391e-05                                 
0.591698830832      0.000177946242749                                 4.03424313544e-05                                 
0.592262648881      0.000212238338141                                 4.09068379419e-05                                 
0.592826455424      0.000172388981077                                 4.13958425214e-05                                 
0.59339025045       0.000124803896207                                 4.18911423573e-05                                 
0.59395403395       0.000149283794187                                 4.25146052801e-05                                 
0.594517805912      0.000152006445109                                 4.30686986695e-05                                 
0.595081566327      0.000108324453199                                 4.37084506059e-05                                 
0.595645315183      9.48502326671e-05                                 4.42293793144e-05                                 
0.596209052469      0.0001036903216                                   4.48908445115e-05                                 
0.596772778176      0.000102356038699                                 4.5629850638e-05                                  
0.597336492293      8.8254266249e-05                                  4.6348283614e-05                                  
0.597900194809      0.000201174217986                                 4.72317398254e-05                                 
0.598463885714      0.000204896298054                                 4.7868604819e-05                                  
0.599027564996      0.00012881703179                                  4.88130694779e-05                                 
0.599591232646      0.000132021533529                                 4.95937498959e-05                                 
0.600154888653      0.000147327013915                                 5.04972341456e-05                                 
0.600718533006      0.000161381091881                                 5.16011689257e-05                                 
0.601282165695      0.000150599361882                                 5.25683342934e-05                                 
0.601845786709      0.000144312414559                                 5.36220235676e-05                                 
0.602409396038      0.000133398705959                                 5.46880074675e-05                                 
0.602972993671      0.000102217821382                                 5.58402088462e-05                                 
0.603536579597      0.000136830497501                                 5.71935538102e-05                                 
0.604100153806      0.000161390470533                                 5.85063401022e-05                                 
0.604663716288      0.000169716037596                                 6.01265684578e-05                                 
0.605227267032      0.000140981564913                                 6.17925847828e-05                                 
0.605790806027      2.20385840472e-05                                 6.34605026121e-05                                 
0.606354333262      3.81014671014e-05                                 6.52661249798e-05                                 
0.606917848728      0.000100031181634                                 6.74348008947e-05                                 
0.607481352414      9.4708348718e-05                                  6.96394149212e-05                                 
0.608044844308      0.000149101232767                                 7.23420904683e-05                                 
0.608608324401      0.000195381530638                                 7.50803357354e-05                                 
0.609171792682      0.00014169293382                                  7.8385419011e-05                                  
0.609735249141      0.000234163726062                                 8.19414313657e-05                                 
0.610298693766      0.000233050346597                                 8.64691561476e-05                                 
0.610862126548      0.000278322054799                                 9.10483462248e-05                                 
0.611425547476      0.000345974667213                                 9.67218079709e-05                                 
0.611988956539      0.000225309587514                                 0.000104072258681                                 
0.612552353727      9.91587678142e-05                                 0.000113203314492                                 
0.613115739029      0.000267212977267                                 0.000123761350064                                 
0.613679112434      0.000212589769695                                 0.00013865611524                                  
0.614242473933      0.00015466117884                                  0.000163725672834                                 
0.614805823514      2.41286195801e-05                                 0.000209206935017                                 
0.615369161168      2.175664489e-05                                   0.000276239622116                                 
0.615932486883      1.28179117114e-05                                 0.000487110979478                                 
0.616495800649      nan                                               nan                                               
0.617059102456      nan                                               nan                                               
0.617622392292      nan                                               nan                                               
0.618185670148      nan                                               nan                                               
0.618748936013      nan                                               nan                                               
0.619312189877      nan                                               nan                                               
0.619875431728      nan                                               nan                                               
0.620438661557      nan                                               nan                                               
0.621001879352      nan                                               nan                                               
0.621565085104      nan                                               nan                                               
0.622128278802      nan                                               nan                                               
0.622691460435      nan                                               nan                                               
0.623254629993      nan                                               nan                                               
0.623817787465      nan                                               nan                                               
0.62438093284       nan                                               nan                                               
